🇨🇳央视频道,#genre#
海西州综合频道,http://stream.haixitv.cn/1/sd/live.m3u8
黄南州综合,http://111.12.218.74:8081/live/ch0.m3u8
囊谦综合,http://pili-live-hls-qhnqapp2020.sobeylive.com/qhnqapp2020/qhnqtv01.m3u8
湟中综合,http://livecdn.dmqhyadmin.com/hls/xjhuangzhong.m3u8
德令哈综合,http://livecdn.dmqhyadmin.com/hls/xjdelingha.m3u8
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8
祁连综合,http://livecdn.dmqhyadmin.com/hls/xjqilian.m3u8
贵南综合,http://livecdn.dmqhyadmin.com/hls/xjguinan.m3u8
化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8
西安新闻综合,http://stream2.xiancity.cn/xatv1/sd/live.m3u8
西安白鸽都市,http://stream2.xiancity.cn/xatv2/sd/live.m3u8
西安商务资讯,http://stream2.xiancity.cn/xatv3/sd/live.m3u8
西安文化影视,http://stream2.xiancity.cn/xatv4/sd/live.m3u8
西安丝路频道,http://stream2.xiancity.cn/xatv5/sd/live.m3u8
西安音乐综艺,http://stream2.xiancity.cn/xatv6/sd/live.m3u8
西安移动电视,http://stream2.xiancity.cn/xatv7/sd/live.m3u8
榆林电视一套,http://live.ylwltv.com:8089/live/1080p-yltv1.m3u8
榆林电视二套,http://live.ylwltv.com:8089/live/1080p-yltv2.m3u8
安康新闻频道,https://hls-sxak.sobeylive.com/xjhsyapp2019/sxakzhpd.m3u8
安康公共频道,https://hls-sxak.sobeylive.com/xjhsyapp2019/sxakggpd.m3u8
安康教育频道,https://hls-sxak.sobeylive.com/xjhsyapp2019/sxakjypd.m3u8
宝鸡新闻综合,http://h5.baojinews.com/m3u8/baojitv1.m3u8
宝鸡经济资讯,http://h5.baojinews.com/m3u8/baojitv2.m3u8
延安新闻综合,http://yatv1bl.yanews.cn/yatv101/yatv102.m3u8
延安公共频道,http://yatv2bl.yanews.cn/yatv201/yatv202.m3u8
神东一套,http://livesdong.chinamcache.com/sddst/zb01.m3u8?auth_key=1651114357-0-0-474990c3a546f620dc3198f6d6764002
济南少儿,http://39.136.48.8:8089/PLTV/88888888/224/3221225979/index.m3u8
济南鲁中,https://quehuamtyoutlive.ijntv.cn/j8pukt/452907.m3u8
济南科教,https://quehuamtyoutlive.ijntv.cn/j8pukt/aomlrc.m3u8
济南教育,http://livejnedu.chinamcache.com/live/jneduzb01.m3u8
日照新闻综合,http://live.rzw.com.cn/xwzh/sd/live.m3u8
日照公共频道,http://live.rzw.com.cn/kzpd/sd/live.m3u8
日照科教频道,http://live.rzw.com.cn/ggpd/sd/live.m3u8
日照导视频道,http://live.rzw.com.cn/fcpd/sd/live.m3u8
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8
烟台公共频道,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
烟台影视频道,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8
菏泽影视频道,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8
枣庄教育频道,http://stream.zztvzd.com/2/sd/live.m3u8
枣庄公共频道,http://stream.zztvzd.com/3/sd/live.m3u8
东营综合频道,http://stream.hhek.cn/xwzh/sd/live.m3u8
东营公共频道,http://stream.hhek.cn/ggpd/sd/live.m3u8
东营科教频道,http://stream.hhek.cn/dyjy/sd/live.m3u8
东营图文频道,http://stream.hhek.cn/twpd/sd/live.m3u8
潍坊新闻综合,http://stream.wfcmw.cn/1/sd/live.m3u8
潍坊农业频道,http://stream.wfcmw.cn/2/sd/live.m3u8
潍坊公共频道,http://stream.wfcmw.cn/3/sd/live.m3u8
潍坊科教频道,http://stream.wfcmw.cn/4/sd/live.m3u8
威海综合频道,https://jsylivealone302.iqilu.com/live/weihai_tv01/index.m3u8
威海公共频道,https://jsylivealone302.iqilu.com/live/weihai_tv02/index.m3u8
威海海洋频道,https://jsylivealone302.iqilu.com/live/weihai_tv03/index.m3u8
滨州新闻综合,http://stream.bzcm.net/2/sd/live.m3u8
滨州公共电视剧,http://stream.bzcm.net/1/sd/live.m3u8
聊城新闻综合,http://m3u8.channellive.lcbtv.com/nmip-media/channellive/channel101173/playlist.m3u8
聊城公共频道,http://m3u8.channellive.lcbtv.com/nmip-media/channellive/channel101246/playlist.m3u8
长清新闻综合,https://jsylivealone302.iqilu.com/live/changqing_tv01/index.m3u8
长清生活频道,https://jsylivealone302.iqilu.com/live/changqing_tv02/index.m3u8
济阳综合频道,https://jsylivealone302.iqilu.com/live/jiyang_tv01/index.m3u8
济阳影视频道,https://jsylivealone302.iqilu.com/live/jiyang_tv02/index.m3u8
商河综合频道,https://jsylivealone302.iqilu.com/live/shanghe_tv01/index.m3u8
商河影视频道,https://jsylivealone302.iqilu.com/live/shanghe_tv02/index.m3u8
黄岛新闻综合,https://jsylivealone302.iqilu.com/huangdao/huangdao_tv01/index.m3u8
黄岛生活财经,https://jsylivealone302.iqilu.com/huangdao/huangdao_tv02/index.m3u8
即墨新闻综合,https://jsylivealone302.iqilu.com/live/jimo_tv01/index.m3u8
即墨生活服务,https://jsylivealone302.iqilu.com/live/jimo_tv02/index.m3u8
长岛综合频道,https://jsylivealone302.iqilu.com/live/changdao_tv01/index.m3u8
福山综合频道,https://jsylivealone302.iqilu.com/live/fushan_tv01/index.m3u8
福山生活频道,https://jsylivealone302.iqilu.com/live/fushan_tv02/index.m3u8
龙口新闻综合,https://jsylivealone302.iqilu.com/live/longkou_tv01/index.m3u8
龙口生活频道,https://jsylivealone302.iqilu.com/live/longkou_tv02/index.m3u8
莱州综合频道,https://jsylivealone302.iqilu.com/live/laizhou_tv01/index.m3u8
莱州商务频道,https://jsylivealone302.iqilu.com/live/laizhou_tv02/index.m3u8
蓬莱新闻频道,https://jsylivealone302.iqilu.com/live/penglai_tv01/index.m3u8
蓬莱综合频道,https://jsylivealone302.iqilu.com/live/penglai_tv02/index.m3u8
栖霞市新闻频道,https://jsylivealone302.iqilu.com/live/qixia_tv01/index.m3u8
栖霞市苹果频道,https://jsylivealone302.iqilu.com/live/qixia_tv02/index.m3u8
费县综合频道,https://jsylivealone302.iqilu.com/live/feixian_tv01/index.m3u8
费县生活频道,https://jsylivealone302.iqilu.com/live/feixian_tv02/index.m3u8
河东影视频道,https://jsylivealone302.iqilu.com/live/hedong_tv01/index.m3u8
兰陵综合频道,https://jsylivealone302.iqilu.com/live/lanling_tv01/index.m3u8
兰陵公共频道,https://jsylivealone302.iqilu.com/live/lanling_tv02/index.m3u8
临沭新闻频道,https://jsylivealone302.iqilu.com/live/linshu_tv01/index.m3u8
临沭生活频道,https://jsylivealone302.iqilu.com/live/linshu_tv02/index.m3u8
罗庄新闻综合,https://jsylivealone302.iqilu.com/live/luozhuang_tv01/index.m3u8
蒙阴综合,https://jsylivealone302.iqilu.com/live/mengyin_tv01.m3u8
蒙阴二套,https://jsylivealone302.iqilu.com/live/mengyin_tv02.m3u8
郯城综合频道,https://jsylivealone302.iqilu.com/live/tancheng_tv01/index.m3u8
郯城电视二套,https://jsylivealone302.iqilu.com/live/tancheng_tv02/index.m3u8
沂水电视一套,https://jsylivealone302.iqilu.com/live/yishui_tv01/index.m3u8
沂水电视二套,https://jsylivealone302.iqilu.com/live/yishui_tv02/index.m3u8
曲阜新闻频道,https://jsylivealone302.iqilu.com/live/qufu_tv01/index.m3u8
泗水新闻综合,https://jsylivealone302.iqilu.com/live/sishui_tv01/index.m3u8
泗水文化生活,https://jsylivealone302.iqilu.com/live/sishui_tv02/index.m3u8
鱼台综合频道,https://jsylivealone302.iqilu.com/live/yutai_tv02/index.m3u8
鱼台生活频道,https://jsylivealone302.iqilu.com/live/yutai_tv01/index.m3u8
兖州生活频道,https://jsylivealone302.iqilu.com/live/yanzhou_tv02/index.m3u8
成武综合频道,https://jsylivealone302.iqilu.com/live/chengwu_tv01/index.m3u8
成武综艺频道,https://jsylivealone302.iqilu.com/live/chengwu_tv02/index.m3u8
东明新闻综合,https://jsylivealone302.iqilu.com/live/dongming_tv01/index.m3u8
定陶新闻频道,https://jsylivealone302.iqilu.com/live/dingtao_tv01/index.m3u8
定陶综艺频道,https://jsylivealone302.iqilu.com/live/dingtao_tv02/index.m3u8
鄄城综合频道,https://jsylivealone302.iqilu.com/live/juancheng_tv01/index.m3u8
鄄城综艺频道,https://jsylivealone302.iqilu.com/live/juancheng_tv02/index.m3u8
巨野新闻频道,https://jsylivealone302.iqilu.com/live/juye_tv01/index.m3u8
单县综合频道,https://jsylivealone302.iqilu.com/live/shanxian_tv01/index.m3u8
郓城新闻综合,https://jsylivealone302.iqilu.com/live/yuncheng_tv01/index.m3u8
郓城民生综艺,https://jsylivealone302.iqilu.com/live/yuncheng_tv02/index.m3u8
山亭综合频道,https://jsylivealone302.iqilu.com/live/shanting_tv01/index.m3u8
峄城综合频道,https://jsylivealone302.iqilu.com/live/yicheng_tv01/index.m3u8
台儿庄新闻综合,https://jsylivealone302.iqilu.com/live/taierzhuang_tv01/index.m3u8
垦利新闻频道,https://livealone302.iqilu.com/kenli/kenli_tv01/playlist.m3u8
潍坊滨海新闻综合,https://livealone302.iqilu.com/binhai/binhai_tv.m3u8
昌邑新闻综合,https://jsylivealone302.iqilu.com/live/changyi_tv01/index.m3u8
昌邑经济生活,https://jsylivealone302.iqilu.com/live/changyi_tv02/index.m3u8
高密新闻频道,https://jsylivealone302.iqilu.com/gaomi/gaomi_tv01.m3u8
寒亭综合频道,https://jsylivealone302.iqilu.com/live/hanting_tv01/index.m3u8
奎文综合频道,https://jsylivealone302.iqilu.com/live/kuiwen_tv01/index.m3u8
临朐新闻频道,https://jsylivealone302.iqilu.com/live/linqu_tv01/index.m3u8
临朐电台,https://jsylivealone302.iqilu.com/live/linqu_tv02/index.m3u8
青州综合频道,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
寿光新闻频道,http://bfrmt.univalsoft.com/rmttv/live.m3u8
寿光蔬菜频道,http://bfrmt.univalsoft.com/rmttv/velive.m3u8
诸城新闻综合,https://jsyaudiolive302.iqilu.com/live/zhucheng_tv01/index.m3u8
诸城生活娱乐,https://jsylivealone302.iqilu.com/live/zhucheng_tv02/index.m3u8
武城新闻综合,https://jsylivealone302.iqilu.com/live/wucheng_tv01/index.m3u8
武城综艺影视,https://jsylivealone302.iqilu.com/live/wucheng_tv02/index.m3u8
夏津综合频道,https://jsylivealone302.iqilu.com/live/xiajin_tv01/index.m3u8
夏津公共频道,https://jsylivealone302.iqilu.com/live/xiajin_tv02/index.m3u8
乳山新闻综合,https://jsylivealone302.iqilu.com/live/rushan_tv01/index.m3u8
乳山生活频道,https://jsylivealone302.iqilu.com/live/rushan_tv02/index.m3u8
文登电视一套,https://jsylivealone302.iqilu.com/live/wendeng_tv01/index.m3u8
文登电视二套,https://jsylivealone302.iqilu.com/live/wendeng_tv02/index.m3u8
惠民综合,https://jsylivealone302.iqilu.com/live/huimin_tv01/index.m3u8
惠民影视,https://jsylivealone302.iqilu.com/live/huimin_tv02/index.m3u8
桓台新闻频道,https://jsylivealone302.iqilu.com/huantai/huantai_tv01/index.m3u8
桓台影视频道,https://jsylivealone302.iqilu.com/huantai/huantai_tv02/index.m3u8
临淄新闻综合,https://jsylivealone302.iqilu.com/live/linzi_tv01/index.m3u8
临淄生活服务,https://jsylivealone302.iqilu.com/live/linzi_tv02/index.m3u8
沂源新闻频道,https://jsylivealone302.iqilu.com/live/yiyuan_tv01/index.m3u8
沂源生活频道,https://jsylivealone302.iqilu.com/live/yiyuan_tv02/index.m3u8
茌平综合频道,https://jsylivealone302.iqilu.com/live/chiping_tv01/index.m3u8
茌平生活频道,https://jsylivealone302.iqilu.com/live/chiping_tv02/index.m3u8
冠县综合,https://jsylivealone302.iqilu.com/guanxian/guanxian_tv01.m3u8
临清综合频道,https://jsylivealone302.iqilu.com/live/linqing_tv01/index.m3u8
临清经济信息,https://jsylivealone302.iqilu.com/live/linqing_tv02/index.m3u8
阳谷新凤祥,https://jsylivealone302.iqilu.com/yanggu/yanggu_tv02.m3u8
宁阳综合频道,https://jsylivealone302.iqilu.com/live/ningyang_tv01/index.m3u8
宁阳电视二套,https://jsylivealone302.iqilu.com/live/ningyang_tv02/index.m3u8
济铁电视台,https://jsylivealone302.iqilu.com/jitie/jitie_tv01/index.m3u8
东方影视HD,http://117.148.179.157/PLTV/88888888/224/3221231639/index.m3u8
五星体育HD,http://140.207.241.3:8080/live/program/live/ssty/4000000/d1.m3u8
游戏风云HD,http://111.20.41.242/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226579/1.m3u8
生活时尚HD,http://111.40.196.9/PLTV/88888888/224/3221225501/index.m3u8
劲爆体育HD,http://140.207.241.3:8080/live/program/live/jbtyhd/4000000/d1.m3u8
第一财经HD,http://111.40.196.9/PLTV/88888888/224/3221225497/index.m3u8
都市剧场HD,http://140.207.241.3:8080/live/program/live/dsjchd/4000000/d1.m3u8
欢笑剧场HD,http://111.20.106.13:6610/yinhe/2/ch00000090990000002156/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
魅力足球HD,http://140.207.241.3:8080/live/program/live/mlyyhd/4000000/d1.m3u8
动漫秀场HD,http://39.135.55.7:6610/PLTV/88888888/224/3221227071/index.m3u8?servicetype=1&IASHttpSessionId=OTT
极速汽车HD,http://140.207.241.3:8080/live/program/live/jsqchd/4000000/d1.m3u8
全纪实HD,http://140.207.241.3:8080/live/program/live/qjshd/4000000/d1.m3u8
幸福彩HD,http://140.207.241.3:8080/live/program/live/xfchd/4000000/d1.m3u8
点掌财经,https://wsvideo.aniu.tv/live/aniu/playlist.m3u8
哈哈炫动,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/hhxdhd/4000000/mnf.m3u8
七彩戏剧,http://111.40.196.9/PLTV/88888888/224/3221225607/index.m3u8
极速汽车,http://111.40.196.9/PLTV/88888888/224/3221225603/index.m3u8
金色学堂,http://140.207.241.3:8080/live/program/live/jingsepd/1300000/d1.m3u8
嘉定电视台,https://pili-live-hls.wdit.com.cn/wditlive/15472c98517744b994e85c9c60cc93cf6a3b.m3u8
山西经济与科教,http://liveflash.sxrtv.com/live/sxfinance.m3u8
山西影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8
山西社会与法治,http://liveflash.sxrtv.com/live/sxedu.m3u8
山西公共,http://liveflash.sxrtv.com/live/sxpublic.m3u8
黄河电视台,http://liveflash.sxrtv.com/live/huanghe.m3u8
晋城新闻,http://live.jinnews.com.cn/xwzh/sd/live.m3u8
晋城公共,http://live.jinnews.com.cn/ggpd/sd/live.m3u8
朔州新闻综合,http://stream.sxsztv.com/live1/sd/live.m3u8
朔州生活娱乐,http://stream.sxsztv.com/live2/sd/live.m3u8
运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8
运城公共频道,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8
运城科技教育,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
临汾三套,http://hw-play.lezhibo.com/live/8552545d9bab4781bd46e8b41249d0e3.m3u8
晋中新闻频道,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
晋中公共频道,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
长治新闻综合,http://111.53.105.2:8084/4b0bcd8509d748358b4450921fc3443b/h264_300k_ts/index.m3u8?type=hls_live_redirect
长治公共频道,http://111.53.105.2:8084/7223161a96984d81b711d762d7e7fdd1/h264_300k_ts/index.m3u8?type=hls_live_redirect
长治教育频道,http://111.53.105.2:8084/2b7f0174d0f44c34bf466fc0ab801a3a/h264_300k_ts/index.m3u8?type=hls_live_redirect
交城电视台,http://sxjc.chinashadt.com:2036/live/stream:jctv.stream/playlist.m3u8
柳林综合,http://pili-live-rtmp.212.i2863.com/i2863-212/live_212_336940.m3u8
柳林影视,http://pili-live-hls.212.i2863.com/i2863-212/live_212_316579.m3u8
黎城综合频道,http://111.53.96.67:8081/live/1/index.m3u8
平顺综合,https://stream.icelook.cn/2daa869d1623782d/6679643898219856900_1602492802.m3u8?auth_key=1893456000-0-0-8c6e3e73d78411a6bd6e2faef2b275d0
上党区电视台,http://live.czmarathon.net/AppName/StreamName.m3u8?auth_key=1724003117-0-0-2b482c403162887c5bcbd30d0c89ddcb
屯留综合频道,http://qqlivepull.seedata.top/live/tunliu_video1.m3u8
武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
长子综合频道,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8
娄烦综合,https://d2lp2ch2.live.sxmty.com/live/hls/704197f994de412c85607538b668df29/b83e81a0d16247a7973edbe00e5e15f4-1.m3u8
怀仁综合频道,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8
潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8
安泽综合,https://qnwjgp6u.live.sxmty.com/live/hls/8004b4759fae489b8ab0d40ce1290fe2/d77ec722dd494a5e92caf5ea283f232d-1.m3u8
大宁综合,http://live.daningtv.com/channel1/sd/live.m3u8
浮山综合,http://8qjnxfty.live.sxmty.com/live/hls/d3bf73c25c1d4f92844c02aebac43e80/f1f114fcbe124e87a8f35da13f5cb90c-1.m3u8
汾西综合,https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8
古县综合,http://gxlive.gxrmtzx.com:85/live/xwzh.m3u8
吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
襄汾综合,http://7sycrzf7.live.sxmty.com/live/hls/da9222d15ce7491d85fe3519e5201df5/af161dfd2a434b22b3b75fdd72fb9038-1.m3u8
和顺电视台,http://r4wqqcdm.live.sxmty.com/live/hls/fdd364800242489d9d1accff98102861/c90e35fdc4ef43d287a62b49f4ea3cf2-1.m3u8
灵石新闻综合,https://live-stream.lsxrmtzx.com/live/video.m3u8
祁县新闻综合,http://ggpagerl.live.sxmty.com/live/hls/b350dc1ac5da45c2b2233f6eb122ddf4/49d3766c7f204685a2a8f027b234c33d.m3u8
太谷新闻综合,https://p2.weizan.cn/1725814272/035167554667993420/live.m3u8
昔阳电视台,https://muspz2pi.live.sxmty.com/live/hls/33a3ffb76e06432cb2e535e58aa8441d/6644d056086b4f608c87db5be6d7f05e.m3u8
临猗综合频道,http://pili-live-hls.lyzx.live.chinacici.cn/lyrmt/ceshi-ly.m3u8
万荣综合频道,http://pili-live-hls.217.i2863.com/i2863-217/live_217_867556.m3u8
定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8
河曲新闻综合,http://w9dlwfw4.live.sxmty.com/live/hls/1fef51ab2fa94d11830411421272c2fd/8baaa4e2cbd64ed89d84d7e0ac0279ee-1.m3u8
宁武综合,https://fvsln5ps.live.sxmty.com/live/hls/7922d2cdc4734bb3921826418cfa992d/cd7756e2135a48758e73017d502d8ec1-1.m3u8
五台综合,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8
五寨综合,https://stream.icelook.cn/cf2874738208c975/6727103226484622340_1607389965.m3u8?auth_key=1893456000-0-0-c8ce454296feaadfd96bc25904e2b688
原平综合,http://xkmspyxn.live.sxmty.com/live/hls/65072fcc05414062bf02088d2a2a77b2/9da977614b044ef59d11779e997a12f8-1.m3u8
高平综合频道,http://live.gprmt.cn/gpnews/hd/live.m3u8
灵丘电视台,https://stream.icelook.cn/1a7c625fde427dc3/6735154231323395076_1611041008.m3u8?auth_key=1893456000-0-0-fe9d45877d8cdddb4afccd9c1a12f3f8
四川科教频道,http://3017ugjo.live2.danghongyun.com/live/hls/4dc0e927160647a2bd585cb5495810be/3c2126c925204cddb74a3534b97e2765-1.m3u8
四川峨眉电影HD,http://113.50.66.47:8104/live.rxip.sc96655.com/live/emdygqH265.m3u8
绵阳综合,http://live.sctvcloud.com/live/mytvzh/playlist.m3u8
绵阳公共,http://live.sctvcloud.com/live/mytvgg/playlist.m3u8
南充新闻,https://nczbpull.ncntv.com.cn/nctv/2004.m3u8
南充公共,https://nczbpull.ncntv.com.cn/nctv/2005.m3u8
南充科教,https://nczbpull.ncntv.com.cn/nctv/2006.m3u8
乐山新闻综合,http://m3u8.file.leshantv.net/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
乐山公共频道,http://m3u8.file.leshantv.net/vms/videos/nmip-media/channellive/channel12/playlist.m3u8
广安新闻综合,http://live1.gatv.com.cn:85/live/XWZH.m3u8
广安公共频道,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
遂宁新闻综合,http://play.sngdxsn.com/live/xwzh/playlist.m3u8
遂宁公共频道,http://play.sngdxsn.com/live/gggy/playlist.m3u8
雅安新闻综合,https://m3u8channel.wuxianyaan.com/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
雅安公共频道,https://m3u8channel.wuxianyaan.com/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
雅安雨城频道,http://m3u8.ycchannel.yatv.tv/cms/videos/nmip-media-yc/channellive/channel1/playlist.m3u8
广元综合频道,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
广元公共频道,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
达州新闻综合,http://tv.drs.dzxw.net/channellive/xwzhpd-dz1.flv
达州公共频道,http://tv.drs.dzxw.net/channellive/ggpd-dz2.flv
达州通川频道,http://tv.drs.dzxw.net/channellive/tcpd-dz3.flv
泸州新闻综合,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8
泸州公共频道,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel102221/playlist.m3u8
泸州科教频道,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8
凉山彝语频道,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8
自贡综合频道,https://sczghdl.tianma3600.com/sczg/zhpd.m3u8
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8
德阳公共频道,http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8
攀枝花新闻综合,http://zb.pzhgd.com:9095/live/xwzh.m3u8
攀枝花公共频道,http://zb.pzhgd.com:9095/live/ggpd.m3u8
内江综合频道,http://njzb.scnj.tv:90/live/xwzh_xwzh800.m3u8
内江公共频道,http://njzb.scnj.tv:90/live/gggy_gggy800.m3u8
内江科教频道,http://njzb.scnj.tv:90/live/kjpd_kjpd800.m3u8
甘孜综合频道,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv
阿坝综合频道,http://ablive.abatv.com.cn:90/live/zhpd.m3u8
阿坝文艺频道,http://ablive.abatv.com.cn:90/live/wypd.m3u8
珙县综合频道,http://pili-live-hls-cqgx.tianma3600.com/cqgx/ggpd.m3u8
筠连综合频道,http://118.122.78.172:89/live1/live1.m3u8
东兴综合频道,http://live.sctvcloud.com/live/dongxing/playlist.m3u8
威远新闻综合,http://dxplay.scwy.cn/live/weiyuanzonghepingdao/index.m3u8
大竹新闻综合,http://60.255.120.30:89/live1/live1.m3u8
大竹阳光政务,http://60.255.120.30:89/live2/live2.m3u8
开江新闻综合,http://lmt.kjzx.net:98/live1/live1.m3u8
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8
广汉新闻综合,http://live.sctvcloud.com/live/guanghan/playlist.m3u8
旌阳综合频道,http://live.sctvcloud.com/live/jingyang/playlist.m3u8
中江新闻综合,https://livepgc.chinamcache.com/pgc/76664ca1f91638580f94fc7543c810cb.m3u8?auth_key=1657178327-0-0-976848e8ac0eacf503b1e7666d92f4f8
蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8
西充新闻综合,http://play.xichongtv.com/ZHPDTV/ZHPDTV.m3u8?auth_key=1625563881-0-0-1090f118d34efb219508d3f6913eebf0
营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
仁和综合频道,http://live.sctvcloud.com/live/rhlive/playlist.m3u8
盐边综合频道,http://live.sctvcloud.com/live/yanbian/playlist.m3u8
黑水新闻综合,http://live.schstv.com:90/live/xwzh.m3u8
金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8
金川乡村频道,http://live.jinchuanrmt.com:90/live/jcxc.m3u8
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8
小金综合频道,http://xjlive.xjsc.gov.cn:8091/live/xwpd.m3u8
九寨沟新闻综合,http://live.sctvcloud.com/live/jiuzhai/playlist.m3u8
马尔康综合频道,http://live.zmmek.com:90/live/zhxw.m3u8
荣县综合频道,http://play.rongxianwang.net/rxzh/0835.m3u8?auth_key=1625042660-0-0-36e32b9c341e085f53b382e1cdde7a02
朝天新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
剑阁新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel10/playlist.m3u8
利州综合频道,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8
青川新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel11/playlist.m3u8
旺苍新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel9/playlist.m3u8
昭化综合频道,http://live.sctvcloud.com/live/zhtv1/playlist.m3u8
丹棱新闻综合,http://live.sctvcloud.com/live/danlingrongmei/playlist.m3u8
洪雅新闻综合,http://117.172.215.250:8083/videos/live/35/39/GQVbrgob5CGJM/GQVbrgob5CGJM.M3U8
彭山综合频道,http://139.9.142.175:8011/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
青神综合频道,http://lmt.scqstv.com/live1/live1.m3u8
仁寿综合频道,http://play.scrstv.com/TV/xwzh.m3u8
乐至综合频道,http://175.155.106.72:89/live1/live1.m3u8
甘洛综合频道,http://live.sctvcloud.com/live/ganluo/playlist.m3u8
会东综合频道,http://112.45.133.129:90/live/xwzh.m3u8
会理新闻频道,http://live.sctvcloud.com/live/huili/playlist.m3u8
金阳综合频道,http://live.jyrmtzx.com:8080/live/jyxw.m3u8
雷波综合频道,http://lbzb.yd-data.com/live/0000.flv?auth_key=601589378470-0-0-67d1de5fa3aa9412566d7c9f807c91a0
冕宁新闻频道,http://live.sctvcloud.com/live/mianning/playlist.m3u8
宁南新闻综合,http://live.sctvcloud.com/live/ningnantv1/playlist.m3u8
普格综合频道,http://pull-hls.live.rmtyun.cn/media/NaW5e67696fa4161.m3u8?sign=b1fa59ff38637f7f892e348907182331&t=176030ab4d1
